id,ticker,name,sector,probability,up,down
146,FANG,Diamondback Energy,Energy,0.49908286590683565,1.024,0.9768
368,PM,Philip Morris International,Consumer Staples,0.5489691415486907,1.01,0.9887
489,WST,West Pharmaceutical Services,Health Care,0.5206901287123281,1.012,0.9868
74,BWA,BorgWarner,Consumer Discretionary,0.5035369740181235,1.016,0.9838
61,BAC,Bank of America,Financials,0.5170439818927249,1.013,0.9862
29,AEE,Ameren Corp,Utilities,0.5284528511523503,1.009,0.9907
412,NOW,ServiceNow,Information Technology,0.508860782045808,1.017,0.9826
390,RL,Ralph Lauren Corporation,Consumer Discretionary,0.5129549989399336,1.017,0.9822
380,PRU,Prudential Financial,Financials,0.5223157583770199,1.014,0.9854
212,GNRC,Generac Holdings,Industrials,0.5081976023966845,1.019,0.9811
303,MA,Mastercard,Information Technology,0.5177022815542193,1.012,0.9871
424,SIVB,SVB Financial,Financials,0.5172534993616659,1.019,0.9798
228,HES,Hess Corporation,Energy,0.48239743675868807,1.021,0.9805
159,DUK,Duke Energy,Utilities,0.5247205658028243,1.008,0.9911
193,FDX,FedEx,Industrials,0.5152702048669029,1.014,0.9854
463,UPS,United Parcel Service,Industrials,0.5156502006161692,1.011,0.9884
101,CF,CF Industries,Materials,0.4974545633054609,1.019,0.9819
360,PAYC,Paycom,Information Technology,0.529149206771894,1.018,0.98
105,CVX,Chevron Corporation,Energy,0.49719409926153374,1.013,0.9874
223,HBI,Hanesbrands,Consumer Discretionary,0.5070779531041337,1.018,0.9819
399,RHI,Robert Half International,Industrials,0.5071051379164169,1.014,0.9863
488,WELL,Welltower,Real Estate,0.5090095253398031,1.014,0.986
285,LEN,Lennar,Consumer Discretionary,0.5058629531215222,1.016,0.9836
17,ALK,Alaska Air Group,Industrials,0.4903937769504163,1.018,0.9826
421,STT,State Street Corporation,Financials,0.5133574559128881,1.015,0.9847
271,KEYS,Keysight Technologies,Information Technology,0.5022592345679858,1.013,0.9872
335,NLSN,Nielsen Holdings,Industrials,0.48525259240836516,1.015,0.986
426,SNPS,Synopsys,Information Technology,0.5131623395720494,1.013,0.9865
166,ECL,Ecolab,Materials,0.5174368864095789,1.011,0.9891
198,FISV,Fiserv,Information Technology,0.522490770605665,1.011,0.988
214,GE,General Electric,Industrials,0.49221677648690515,1.018,0.9826
331,NEM,Newmont,Materials,0.49328504126228084,1.014,0.9872
80,BRO,Brown & Brown,Financials,0.5272219063811805,1.009,0.9901
462,UAL,United Airlines,Industrials,0.5099706901310926,1.021,0.9787
